-2.07256,53.98588,4425
-2.0728,53.9853,4439
-2.07303,53.98463,4451
-2.07326,53.98409,4463
-2.07351,53.98356,4475
-2.07376,53.98304,4489
-2.07398,53.98254,4504
-2.07424,53.98194,4521
-2.07459,53.9814,4537
-2.07478,53.98085,4552
-2.07499,53.9804,4566
-2.07522,53.97987,4579
-2.07549,53.97933,4591
-2.07571,53.97871,4602
-2.0759,53.97817,4615
-2.0761,53.97763,4626
-2.07633,53.97707,4638
-2.07656,53.97652,4649
-2.07679,53.97597,4661
-2.07706,53.97542,4673
-2.07733,53.97494,4687
-2.07766,53.97442,4699
-2.07789,53.97385,4710
-2.07813,53.97329,4722
-2.07843,53.97271,4735
-2.07865,53.97223,4748
-2.07898,53.97167,4761
-2.07913,53.97095,4775
-2.07933,53.97037,4789
-2.07964,53.96977,4803
-2.07984,53.96916,4817
-2.08012,53.96858,4830
-2.08036,53.96801,4842
-2.0806,53.96744,4855
-2.0808,53.96688,4869
-2.08096,53.96623,4887
-2.08121,53.96564,4905
-2.08146,53.96511,4920
-2.08169,53.96452,4937
-2.0821,53.96375,4952
-2.08248,53.96307,4965
-2.0827,53.96237,4980
-2.08277,53.96176,4997
-2.08308,53.96097,5015
-2.08338,53.96025,5026
-2.08354,53.9596,5036
-2.08357,53.95904,5047
-2.08358,53.95853,5059
-2.0836,53.95798,5072
-2.08363,53.95734,5083
-2.08367,53.95674,5093
-2.08361,53.95615,5104
-2.0836,53.95557,5116
-2.08362,53.95505,5128
-2.08363,53.95447,5140
-2.08368,53.95393,5152
-2.08377,53.95339,5165
-2.08385,53.9529,5178
-2.08392,53.95248,5192
-2.08402,53.9519,5205
-2.08414,53.95125,5217
-2.08422,53.95071,5230
-2.08437,53.95017,5243
-2.0845,53.94961,5256
-2.08468,53.94906,5269
-2.0848,53.94852,5282
-2.08497,53.94802,5296
-2.08507,53.94749,5310
-2.08516,53.94696,5324
-2.08527,53.94654,5337
-2.08546,53.9459,5351
-2.08563,53.9454,5366
-2.08571,53.94491,5380
-2.08591,53.94442,5393
-2.08603,53.94393,5407
-2.08622,53.94343,5421
-2.08643,53.94292,5435
-2.08667,53.94241,5449
-2.08686,53.94188,5463
-2.08702,53.94135,5477
-2.08717,53.94081,5492
-2.08734,53.94023,5507
-2.08746,53.93976,5519
-2.08767,53.93908,5536
-2.0878,53.93846,5551
-2.08797,53.93786,5566
-2.08807,53.93725,5581
-2.08822,53.93664,5596
-2.08836,53.93603,5611
-2.08849,53.93543,5626
-2.08863,53.9348,5641
-2.08867,53.93427,5658
-2.08882,53.93364,5673
-2.08897,53.93306,5688
-2.0891,53.93234,5704
-2.0892,53.93174,5721
-2.08929,53.93112,5736
-2.08942,53.93052,5752
-2.08953,53.9299,5767
-2.08965,53.92929,5782
-2.08974,53.92867,5798
-2.08985,53.92804,5814
-2.08994,53.92742,5830
-2.09004,53.92691,5845
-2.09015,53.92626,5861
-2.09026,53.92556,5876
-2.09037,53.92491,5890
-2.09042,53.92428,5906
-2.09054,53.92367,5922
-2.09069,53.92301,5938
-2.09086,53.92239,5956
-2.09103,53.92177,5972
-2.09121,53.92115,5988
-2.09136,53.92054,6004
-2.09148,53.92007,6020
-2.0916,53.91938,6036
-2.09171,53.91876,6050
-2.09184,53.91815,6066
-2.09193,53.91753,6081
-2.092,53.91691,6097
-2.09212,53.9163,6114
-2.09229,53.91567,6133
-2.09245,53.91503,6148
-2.09258,53.9144,6164
-2.09267,53.91382,6178
-2.09281,53.91335,6192
-2.09294,53.91274,6206
-2.09309,53.91202,6220
-2.09326,53.91144,6235
-2.0934,53.91087,6250
-2.09354,53.91027,6266
-2.0937,53.90966,6280
-2.09385,53.90906,6294
-2.09402,53.90848,6308
-2.09417,53.90793,6324
-2.09438,53.90736,6340
-2.09453,53.90682,6354
-2.09465,53.90627,6369
-2.09487,53.90566,6384
-2.09505,53.90506,6398
-2.09527,53.90438,6413
-2.09546,53.9038,6428
-2.09559,53.90318,6441
-2.09575,53.90253,6458
-2.09604,53.9019,6472
-2.09633,53.90129,6486
-2.09656,53.90069,6501
-2.09681,53.90007,6515
-2.09706,53.89958,6529
-2.09735,53.89897,6542
-2.09765,53.8982,6558
-2.09789,53.89754,6574
-2.09812,53.8969,6591
-2.09834,53.89629,6606
-2.09857,53.89569,6623
-2.09884,53.89507,6639
-2.09914,53.89437,6653
-2.09943,53.89369,6669
-2.09977,53.89302,6684
-2.10017,53.89234,6700
-2.10051,53.89179,6715
-2.10095,53.89112,6730
-2.10132,53.8903,6744
-2.10172,53.88959,6759
-2.10216,53.8889,6773
-2.10256,53.88822,6787
-2.10301,53.88752,6801
-2.10355,53.88685,6815
-2.10396,53.8863,6830
-2.1046,53.88551,6844
-2.10517,53.88484,6856
-2.10577,53.8842,6869
-2.10626,53.88366,6883
-2.10701,53.88289,6897
-2.10761,53.88224,6911
-2.10824,53.88154,6926
-2.10893,53.88087,6940
-2.10962,53.88021,6954
-2.1103,53.8795,6966
-2.11091,53.87878,6980
-2.11165,53.87813,6993
-2.11229,53.87751,7007
-2.11299,53.87689,7020
-2.11361,53.87624,7032
-2.11404,53.87569,7045
-2.1147,53.87501,7061
-2.1155,53.87422,7075
-2.11614,53.87352,7089
-2.11678,53.87283,7103
-2.11746,53.87212,7117
-2.11815,53.87139,7132
-2.11886,53.87061,7146
-2.11937,53.86994,7157
-2.12009,53.86917,7171
-2.12097,53.86841,7182
-2.1216,53.86757,7194
-2.12229,53.86682,7209
-2.12301,53.86606,7222
-2.12379,53.86528,7235
-2.12457,53.86455,7249
-2.12533,53.86381,7262
-2.12609,53.86309,7275
-2.12683,53.86238,7289
-2.12743,53.86179,7304
-2.12824,53.86111,7318
-2.1289,53.86046,7331
-2.12952,53.85973,7345
-2.13016,53.85911,7359
-2.13072,53.85851,7376
-2.13131,53.85795,7393
-2.13182,53.8574,7412
-2.13221,53.85694,7431
-2.13246,53.85643,7445
-2.13289,53.85586,7462
-2.13336,53.85524,7476
-2.13397,53.85469,7494
-2.13433,53.85421,7511
-2.13485,53.85362,7529
-2.1353,53.85308,7545
-2.13565,53.85259,7562
-2.13593,53.85209,7580
-2.13615,53.85152,7598
-2.1364,53.85092,7616
-2.13662,53.85039,7634
-2.13682,53.84983,7648
-2.13707,53.84923,7663
-2.13727,53.84861,7678
-2.13738,53.84814,7695
-2.13753,53.8476,7713
-2.13772,53.84699,7729
-2.13791,53.84629,7745
-2.13799,53.84564,7760
-2.13805,53.84497,7775
-2.13808,53.84434,7788
-2.13812,53.8437,7805
-2.13808,53.84304,7821
-2.13801,53.84235,7838
-2.1379,53.84169,7854
-2.13774,53.84102,7873
-2.13766,53.84029,7888
-2.13768,53.83955,7902
-2.13765,53.83897,7919
-2.13756,53.83825,7933
-2.13746,53.83741,7944
-2.13731,53.83676,7963
-2.13714,53.83615,7980
-2.13691,53.83552,7998
-2.13675,53.8349,8016
-2.13655,53.8343,8035
-2.13632,53.83372,8049
-2.13611,53.83311,8064
-2.1359,53.83252,8080
-2.13566,53.8321,8095
-2.13527,53.8314,8112
-2.13496,53.83079,8128
-2.13473,53.8302,8144
-2.13445,53.82958,8159
-2.13412,53.82896,8173
-2.1339,53.82849,8187
-2.13356,53.82785,8202
-2.13334,53.82706,8217
-2.13309,53.82642,8233
-2.13279,53.82575,8246
-2.13251,53.82512,8262
-2.13219,53.82447,8277
-2.13184,53.82386,8291
-2.1315,53.82313,8305
-2.1311,53.82246,8321
-2.13072,53.82177,8337
-2.13039,53.82118,8352
-2.13007,53.82059,8367
-2.12973,53.81998,8381
-2.12935,53.81931,8397
-2.12889,53.81867,8412
-2.12843,53.81796,8427
-2.12789,53.81722,8442
-2.12731,53.81651,8457
-2.12677,53.81576,8474
-2.12622,53.81499,8491
-2.12569,53.81423,8509
-2.12515,53.81348,8527
-2.12464,53.81278,8541
-2.12405,53.81209,8556
-2.12344,53.81149,8571
-2.12288,53.81076,8587
-2.12215,53.80988,8602
-2.12144,53.80919,8617
-2.12076,53.8085,8633
-2.12003,53.80783,8650
-2.11922,53.80717,8667
-2.11835,53.80649,8685
-2.1176,53.80581,8702
-2.11695,53.80507,8720
-2.11614,53.80441,8735
-2.11556,53.80384,8752
-2.11455,53.80322,8769
-2.11373,53.80241,8786
-2.11287,53.80178,8802
-2.11189,53.80113,8818
-2.11093,53.80046,8836
-2.10985,53.79984,8852
-2.10872,53.79919,8867
-2.10761,53.79858,8884
-2.10647,53.79789,8900
-2.10539,53.79715,8916
-2.1043,53.79647,8933
-2.1032,53.79576,8949
-2.10216,53.79515,8965
-2.10069,53.79437,8982
-2.09937,53.79359,8999
-2.0981,53.79278,9016
-2.09681,53.79212,9032
-2.09547,53.79146,9050
-2.09416,53.79075,9067
-2.09288,53.79008,9084
-2.09159,53.78944,9104
-2.09036,53.78877,9122
-2.08913,53.78812,9141
-2.08792,53.78744,9160
-2.08676,53.78675,9179
-2.08578,53.7862,9194
-2.08455,53.78547,9215
-2.0831,53.78473,9234
-2.08188,53.78389,9253
-2.0807,53.78316,9272
-2.07945,53.78245,9288
-2.07812,53.78175,9304
-2.07678,53.78109,9321
-2.07552,53.78047,9338
-2.07428,53.7798,9354
-2.07305,53.77907,9370
-2.07185,53.77838,9385
-2.07061,53.77769,9401
-2.06965,53.77712,9416
-2.0685,53.7764,9433
-2.06714,53.77568,9453
-2.06597,53.77494,9469
-2.0647,53.77431,9485
-2.06346,53.77372,9500
-2.06205,53.77318,9514
-2.06077,53.77262,9527
-2.05939,53.77199,9541
-2.05805,53.77134,9555
-2.0566,53.77068,9570
-2.05529,53.77003,9584
-2.05398,53.76942,9599
-2.05278,53.76877,9613
-2.05163,53.76809,9628
-2.05046,53.76742,9643
-2.04933,53.76684,9655
-2.04771,53.76599,9673
-2.04634,53.7653,9686
-2.0449,53.7646,9700
-2.04354,53.76391,9714
-2.0421,53.76317,9728
-2.04082,53.7624,9742
-2.03947,53.76164,9756
-2.03805,53.76081,9771
-2.03674,53.76007,9785
-2.03534,53.7593,9800
-2.03389,53.75849,9815
-2.03272,53.7578,9832
-2.03133,53.75699,9847
-2.02962,53.75621,9864
-2.02818,53.75528,9881
-2.02669,53.7545,9898
-2.02523,53.75379,9914
-2.02369,53.75304,9929
-2.02224,53.75226,9946
-2.0207,53.75147,9961
-2.01929,53.75069,9978
-2.01781,53.74985,9995
-2.01646,53.74903,10012
-2.01506,53.74823,10030
-2.01372,53.74752,10047
-2.01232,53.74681,10062
-2.01098,53.74607,10079
-2.00958,53.74537,10097
-2.00826,53.74471,10114
-2.00692,53.74401,10131
-2.00557,53.74342,10148
-2.00421,53.74277,10165
-2.00283,53.74219,10182
-2.0015,53.74159,10201
-2.00003,53.74099,10217
-1.99862,53.74044,10234
-1.99715,53.73976,10251
-1.99563,53.73911,10269
-1.99411,53.73847,10288
-1.99259,53.73777,10307
-1.99099,53.73702,10323
-1.98947,53.73627,10341
-1.98797,53.73559,10358
-1.98637,53.73496,10376
-1.98485,53.73409,10392
-1.98324,53.73338,10408
-1.98174,53.73265,10426
-1.98013,53.73189,10443
-1.9785,53.73122,10460
-1.97683,53.73047,10478
-1.97559,53.72985,10495
-1.97401,53.72907,10511
-1.97233,53.72816,10528
-1.97082,53.72746,10545
-1.96946,53.72666,10558
-1.968,53.72587,10573
-1.96667,53.72505,10588
-1.96534,53.7242,10604
-1.96403,53.72341,10618
-1.96311,53.72272,10633
-1.96181,53.72196,10648
-1.96064,53.72113,10661
-1.95953,53.72038,10676
-1.95846,53.71973,10689
-1.95733,53.7191,10704
-1.95621,53.7185,10719
-1.95509,53.71794,10733
-1.9539,53.71739,10746
-1.95281,53.71684,10758
-1.9519,53.71634,10771
-1.95052,53.7157,10785
-1.94925,53.71517,10800
-1.94802,53.71458,10814
-1.94663,53.71401,10827
-1.94532,53.7135,10842
-1.9438,53.71298,10857
-1.94234,53.71242,10873
-1.94091,53.71192,10886
-1.93937,53.71135,10901
-1.93775,53.7108,10917
-1.93602,53.71025,10932
-1.93428,53.7096,10947
-1.93259,53.70896,10961
-1.93099,53.70831,10976
-1.92937,53.70764,10991
-1.92775,53.707,11007
-1.9262,53.70637,11022
-1.92473,53.70576,11038
-1.92329,53.70507,11053
-1.9218,53.70434,11070
-1.92046,53.70359,11086
-1.91905,53.70285,11103
-1.91775,53.70218,11119
-1.91638,53.70156,11135
-1.91533,53.70098,11151
-1.91374,53.70032,11170
-1.91245,53.69951,11188
-1.91123,53.69886,11207
-1.90997,53.69822,11225
-1.9087,53.69753,11243
-1.90747,53.69683,11262
-1.9063,53.69607,11280
-1.90513,53.69535,11299
-1.90399,53.69459,11319
-1.90302,53.69398,11338
-1.90177,53.69329,11358
-1.90072,53.69253,11377
-1.89967,53.69195,11394
-1.89868,53.6914,11412
-1.89769,53.69082,11430
-1.89665,53.69024,11449
-1.89567,53.68971,11467
-1.89474,53.68916,11485
-1.89377,53.6887,11504
-1.89275,53.68821,11521
-1.89192,53.68774,11539
-1.89077,53.68725,11558
-1.88969,53.68673,11578
-1.88874,53.68625,11596
-1.88763,53.68581,11616
-1.88654,53.68532,11633
-1.88551,53.68484,11648
-1.8843,53.68437,11664
-1.88326,53.6839,11681
-1.88213,53.68348,11698
-1.88076,53.68294,11717
-1.87944,53.68247,11736
-1.87802,53.68197,11753
-1.87679,53.68152,11769
-1.87544,53.6811,11785
-1.87391,53.68068,11801
-1.87249,53.68027,11817
-1.87128,53.67989,11833
-1.86946,53.67935,11849
-1.86791,53.67894,11863
-1.86641,53.67844,11879
-1.86492,53.67799,11896
-1.86341,53.67756,11913
-1.86185,53.6771,11931
-1.86016,53.67663,11945
-1.85889,53.67623,11958
-1.85724,53.67574,11974
-1.8554,53.67529,11989
-1.85389,53.67472,12004
-1.85231,53.67416,12018
-1.85076,53.67364,12033
-1.84914,53.67308,12048
-1.84751,53.67253,12063
-1.84589,53.67197,12077
-1.84417,53.67136,12092
-1.84276,53.67084,12105
-1.84075,53.67024,12119
-1.83915,53.66951,12133
-1.83747,53.66885,12149
-1.83583,53.6682,12164
-1.83423,53.66748,12180
-1.83259,53.66679,12196
-1.83105,53.66605,12212
-1.8297,53.66548,12226
-1.82789,53.66477,12244
-1.82634,53.66397,12261
-1.82472,53.66329,12277
-1.82322,53.66263,12294
-1.82165,53.66194,12313
-1.82015,53.66127,12332
-1.81877,53.66056,12351
-1.81742,53.65993,12369
-1.81602,53.65933,12387
-1.81466,53.65872,12405
-1.81342,53.65807,12423
-1.81236,53.65752,12441
-1.81095,53.65686,12459
-1.80979,53.65607,12478
-1.80855,53.65535,12496
-1.80731,53.65463,12514
-1.80612,53.65409,12532
-1.805,53.65322,12551
-1.80385,53.6525,12569
-1.80282,53.65176,12589
-1.80175,53.65097,12607
-1.80096,53.65034,12627
-1.79983,53.64955,12646
-1.79887,53.64858,12666
-1.79797,53.64783,12683
-1.79704,53.64707,12701
-1.7962,53.64633,12721
-1.79534,53.64554,12738
-1.79456,53.64479,12756
-1.79369,53.64413,12773
-1.79283,53.64347,12790
-1.79201,53.6428,12807
-1.7913,53.64222,12824
-1.79023,53.64156,12841
-1.78937,53.64097,12857
-1.7885,53.64028,12872
-1.7876,53.6397,12887
-1.78673,53.63918,12903
-1.78581,53.63862,12920
-1.78488,53.63811,12937
-1.78404,53.63757,12954
-1.78328,53.63706,12971
-1.78243,53.63656,12988
-1.7815,53.6361,13005
-1.78058,53.63566,13021
-1.77967,53.63522,13036
-1.77884,53.63487,13051
-1.7777,53.63443,13066
-1.77661,53.63393,13083
-1.77561,53.63349,13097
-1.77462,53.63304,13114
-1.77362,53.6326,13128
-1.77256,53.63219,13144
-1.77158,53.63175,13160
-1.77054,53.63131,13175
-1.76948,53.63084,13191
-1.76839,53.6303,13205
-1.76728,53.6298,13220
-1.76625,53.62941,13235
-1.76521,53.62894,13249
-1.76408,53.62841,13264
-1.76305,53.62797,13280
-1.76207,53.62756,13296
-1.76102,53.62718,13313
-1.7599,53.62683,13328
-1.75881,53.62647,13344
-1.75773,53.62615,13360
-1.75657,53.62585,13375
-1.75549,53.62554,13392
-1.75435,53.62523,13410
-1.75318,53.6249,13425
-1.75225,53.62463,13442
-1.75098,53.62425,13458
-1.74981,53.62378,13476
-1.74866,53.62339,13493
-1.74763,53.62296,13511
-1.74664,53.62256,13529
-1.74553,53.62223,13547
-1.74453,53.62189,13564
-1.74328,53.62147,13580
-1.74211,53.62095,13598
-1.74107,53.62045,13615
-1.73992,53.61991,13633
-1.73887,53.61936,13652
-1.73772,53.61887,13671
-1.73659,53.61837,13690
-1.73547,53.61782,13710
-1.73459,53.61737,13729
-1.73321,53.61673,13747
-1.73216,53.61618,13766
-1.73095,53.61561,13784
-1.72989,53.61508,13802
-1.72883,53.61448,13821
-1.72771,53.61393,13840
-1.7267,53.61334,13858
-1.72577,53.61285,13877
-1.72457,53.61227,13895
-1.72357,53.61163,13914
-1.72247,53.61104,13932
-1.7215,53.61051,13951
-1.72052,53.60991,13969
-1.71961,53.60931,13988
-1.71868,53.60872,14006
-1.7178,53.60803,14023
-1.71692,53.60736,14041
-1.71604,53.60669,14058
-1.71509,53.60602,14077
-1.71424,53.60543,14094
-1.71329,53.60465,14112
-1.71245,53.60402,14129
-1.71146,53.60341,14145
-1.71056,53.6028,14161
-1.7096,53.60214,14176
-1.70878,53.60155,14192
-1.70823,53.601,14205
-1.70731,53.60028,14224
-1.70658,53.59949,14241
-1.70581,53.59883,14259
-1.7051,53.59811,14275
-1.70441,53.59745,14292
-1.70388,53.59676,14308
-1.70336,53.59616,14323
-1.70291,53.59553,14338
-1.70248,53.59497,14355
-1.70201,53.59438,14370
-1.70169,53.59393,14388
-1.70105,53.59337,14405
-1.70071,53.59286,14421
-1.7003,53.59238,14439
-1.69993,53.5919,14457
-1.69957,53.59149,14475
-1.69932,53.59111,14491
-1.69897,53.59073,14509
-1.69875,53.59045,14523
-1.69842,53.59008,14541
-1.69794,53.58974,14557
-1.69754,53.58938,14575
-1.69722,53.58909,14593
-1.69681,53.58884,14610
-1.69644,53.58859,14627
-1.69597,53.58829,14643
-1.69545,53.58806,14661
-1.69497,53.58779,14679
-1.69442,53.58751,14697
-1.69395,53.58731,14715
-1.69335,53.58691,14733
-1.69285,53.58665,14752
-1.69245,53.58639,14769
-1.69185,53.58618,14787
-1.69128,53.58595,14804
-1.69065,53.58567,14822
-1.68997,53.58547,14843
-1.68927,53.58523,14861
-1.68846,53.58497,14879
-1.68766,53.58475,14898
-1.68681,53.58449,14915
-1.6861,53.58432,14933
-1.68511,53.58403,14950
-1.68418,53.58372,14968
-1.68331,53.58338,14986
-1.68249,53.58303,15003
-1.68176,53.58266,15020
-1.68115,53.58229,15039
-1.68049,53.58184,15056
-1.67986,53.5814,15074
-1.67944,53.58097,15091
-1.67877,53.58045,15108
-1.67825,53.58002,15125
-1.67763,53.57963,15142
-1.67706,53.57923,15159
-1.67636,53.57883,15177
-1.67572,53.57843,15194
-1.67506,53.57808,15211
-1.67439,53.57768,15228
-1.67378,53.57731,15245
-1.67335,53.57697,15261
-1.67265,53.57655,15277
-1.67204,53.57624,15294
-1.67143,53.57592,15312
-1.67076,53.57566,15330
-1.67008,53.57534,15347
-1.66936,53.57502,15363
-1.66859,53.57474,15382
-1.66792,53.57449,15398
-1.66722,53.5742,15415
-1.66645,53.57394,15433
-1.66572,53.57354,15450
-1.66503,53.57324,15467
-1.66425,53.57294,15484
-1.66358,53.57265,15500
-1.66284,53.57236,15517
-1.66212,53.57202,15534
-1.66144,53.57171,15552
-1.6608,53.57143,15569
-1.66024,53.57111,15586
-1.65967,53.57076,15604
-1.65913,53.57043,15621
-1.65855,53.57004,15639
-1.658,53.56977,15657
-1.65746,53.56948,15674
-1.65693,53.5692,15691
-1.65639,53.56893,15708
-1.65585,53.56863,15725
-1.65535,53.56825,15742
-1.65481,53.56794,15759
-1.65429,53.56761,15777
-1.65386,53.56731,15793
-1.65343,53.56703,15810
-1.65276,53.56673,15828
-1.65219,53.56628,15845
-1.6515,53.56587,15862
-1.65095,53.56554,15880
-1.65038,53.56527,15898
-1.64975,53.56493,15915
-1.64921,53.56462,15934
-1.64857,53.56435,15953
-1.64806,53.56414,15971
-1.6477,53.56388,15989
-1.64709,53.56358,16008
-1.64675,53.56327,16028
-1.6463,53.56296,16047
-1.64588,53.56263,16065
-1.64548,53.56225,16085
-1.64505,53.56189,16104
-1.64465,53.56144,16125
-1.64427,53.56105,16145
-1.64399,53.56061,16166
-1.64369,53.56019,16187
